term	gene
GSE116256_AMLscRNA_cluster_8_UP	RUVBL1
GSE116256_AMLscRNA_cluster_8_UP	RPS2P32
GSE116256_AMLscRNA_cluster_8_UP	SCCPDH
GSE116256_AMLscRNA_cluster_8_UP	CLU
GSE116256_AMLscRNA_cluster_8_UP	RPSAP58
GSE116256_AMLscRNA_cluster_8_UP	SCHIP1
GSE116256_AMLscRNA_cluster_8_UP	HNRNPA1L2
GSE116256_AMLscRNA_cluster_8_UP	AK2
GSE116256_AMLscRNA_cluster_8_UP	SMYD3
GSE116256_AMLscRNA_cluster_8_UP	RPL13AP20
GSE116256_AMLscRNA_cluster_8_UP	RCN1
GSE116256_AMLscRNA_cluster_8_UP	RSL1D1
GSE116256_AMLscRNA_cluster_8_UP	WDR43
GSE116256_AMLscRNA_cluster_8_UP	NACA2
GSE116256_AMLscRNA_cluster_8_UP	CALR
GSE116256_AMLscRNA_cluster_8_UP	NOB1
GSE116256_AMLscRNA_cluster_8_UP	UXS1
GSE116256_AMLscRNA_cluster_8_UP	STAB1
GSE116256_AMLscRNA_cluster_8_UP	LY75
GSE116256_AMLscRNA_cluster_8_UP	PARP1
GSE116256_AMLscRNA_cluster_8_UP	SEC63
GSE116256_AMLscRNA_cluster_8_UP	G3BP1
GSE116256_AMLscRNA_cluster_8_UP	LGALS3BP
GSE116256_AMLscRNA_cluster_8_UP	ZFAS1
GSE116256_AMLscRNA_cluster_8_UP	TOMM5
GSE116256_AMLscRNA_cluster_8_UP	SYNGR1
GSE116256_AMLscRNA_cluster_8_UP	RPS14P3
GSE116256_AMLscRNA_cluster_8_UP	EIF3D
GSE116256_AMLscRNA_cluster_8_UP	NHP2
GSE116256_AMLscRNA_cluster_8_UP	NOP58
GSE116256_AMLscRNA_cluster_8_UP	CDK6
GSE116256_AMLscRNA_cluster_8_UP	NOLC1
GSE116256_AMLscRNA_cluster_8_UP	MLEC
GSE116256_AMLscRNA_cluster_8_UP	DARS
GSE116256_AMLscRNA_cluster_8_UP	CFD
GSE116256_AMLscRNA_cluster_8_UP	MIR4426
GSE116256_AMLscRNA_cluster_8_UP	MRPS35
GSE116256_AMLscRNA_cluster_8_UP	PDIA6
GSE116256_AMLscRNA_cluster_8_UP	CLINT1
GSE116256_AMLscRNA_cluster_8_UP	ANKRD42
GSE116256_AMLscRNA_cluster_8_UP	PEBP1
GSE116256_AMLscRNA_cluster_8_UP	HDLBP
GSE116256_AMLscRNA_cluster_8_UP	COMT
GSE116256_AMLscRNA_cluster_8_UP	DDX21
GSE116256_AMLscRNA_cluster_8_UP	CLEC2D
GSE116256_AMLscRNA_cluster_8_UP	MRPL57
GSE116256_AMLscRNA_cluster_8_UP	RPN2
GSE116256_AMLscRNA_cluster_8_UP	CUTA
GSE116256_AMLscRNA_cluster_8_UP	ATP5A1
GSE116256_AMLscRNA_cluster_8_UP	CCT3
GSE116256_AMLscRNA_cluster_8_UP	PHB2
GSE116256_AMLscRNA_cluster_8_UP	NOP56
GSE116256_AMLscRNA_cluster_8_UP	TOMM6
GSE116256_AMLscRNA_cluster_8_UP	CCT4
GSE116256_AMLscRNA_cluster_8_UP	EIF4A1
GSE116256_AMLscRNA_cluster_8_UP	CCT6A
GSE116256_AMLscRNA_cluster_8_UP	RPL36
GSE116256_AMLscRNA_cluster_8_UP	RPL31P11
GSE116256_AMLscRNA_cluster_8_UP	GLUL
GSE116256_AMLscRNA_cluster_8_UP	LRPPRC
GSE116256_AMLscRNA_cluster_8_UP	CCT5
GSE116256_AMLscRNA_cluster_8_UP	DMAC1
GSE116256_AMLscRNA_cluster_8_UP	LDHB
GSE116256_AMLscRNA_cluster_8_UP	SNHG5
GSE116256_AMLscRNA_cluster_8_UP	SNRPD1
GSE116256_AMLscRNA_cluster_8_UP	RBMX
GSE116256_AMLscRNA_cluster_8_UP	DSE
GSE116256_AMLscRNA_cluster_8_UP	CD33
GSE116256_AMLscRNA_cluster_8_UP	GADD45GIP1
GSE116256_AMLscRNA_cluster_8_UP	ATP5C1
GSE116256_AMLscRNA_cluster_8_UP	FAM30A
GSE116256_AMLscRNA_cluster_8_UP	TTC3
GSE116256_AMLscRNA_cluster_8_UP	MFSD1
GSE116256_AMLscRNA_cluster_8_UP	CPNE1
GSE116256_AMLscRNA_cluster_8_UP	SSB
GSE116256_AMLscRNA_cluster_8_UP	TALDO1
GSE116256_AMLscRNA_cluster_8_UP	CAT
GSE116256_AMLscRNA_cluster_8_UP	RPL7L1
GSE116256_AMLscRNA_cluster_8_UP	LAMP2
GSE116256_AMLscRNA_cluster_8_UP	C14orf166
GSE116256_AMLscRNA_cluster_8_UP	NUCB2
GSE116256_AMLscRNA_cluster_8_UP	ATP5G1
GSE116256_AMLscRNA_cluster_8_UP	BCAP31
GSE116256_AMLscRNA_cluster_8_UP	ATXN8OS
GSE116256_AMLscRNA_cluster_8_UP	TNFSF13B
GSE116256_AMLscRNA_cluster_8_UP	SPNS3
GSE116256_AMLscRNA_cluster_8_UP	OSTC
GSE116256_AMLscRNA_cluster_8_UP	LARS
GSE116256_AMLscRNA_cluster_8_UP	CCT8
GSE116256_AMLscRNA_cluster_8_UP	TMEM70
GSE116256_AMLscRNA_cluster_8_UP	HSPA5
GSE116256_AMLscRNA_cluster_8_UP	SEPT6
GSE116256_AMLscRNA_cluster_8_UP	SERP1
GSE116256_AMLscRNA_cluster_8_UP	CREG1
GSE116256_AMLscRNA_cluster_8_UP	RAN
GSE116256_AMLscRNA_cluster_8_UP	RPL19P12
GSE116256_AMLscRNA_cluster_8_UP	PPIB
GSE116256_AMLscRNA_cluster_8_UP	APLP2
GSE116256_AMLscRNA_cluster_8_UP	RPS4Y1
GSE116256_AMLscRNA_cluster_8_UP	NSA2
GSE116256_AMLscRNA_cluster_8_UP	SNRPE
GSE116256_AMLscRNA_cluster_8_UP	TRMT112
GSE116256_AMLscRNA_cluster_8_UP	SERBP1
GSE116256_AMLscRNA_cluster_8_UP	NCL
GSE116256_AMLscRNA_cluster_8_UP	ST13
GSE116256_AMLscRNA_cluster_8_UP	EIF3L
GSE116256_AMLscRNA_cluster_8_UP	PSMA1
GSE116256_AMLscRNA_cluster_8_UP	SRP72
GSE116256_AMLscRNA_cluster_8_UP	ATP5J
GSE116256_AMLscRNA_cluster_8_UP	EIF3I
GSE116256_AMLscRNA_cluster_8_UP	PA2G4
GSE116256_AMLscRNA_cluster_8_UP	RSL24D1
GSE116256_AMLscRNA_cluster_8_UP	RPL13AP6
GSE116256_AMLscRNA_cluster_8_UP	RNA5-8S
GSE116256_AMLscRNA_cluster_8_UP	XBP1
GSE116256_AMLscRNA_cluster_8_UP	GSTO1
GSE116256_AMLscRNA_cluster_8_UP	SNHG6
GSE116256_AMLscRNA_cluster_8_UP	ENO1
GSE116256_AMLscRNA_cluster_8_UP	EIF5A
GSE116256_AMLscRNA_cluster_8_UP	GTF3A
GSE116256_AMLscRNA_cluster_8_UP	CTSC
GSE116256_AMLscRNA_cluster_8_UP	C6orf48
GSE116256_AMLscRNA_cluster_8_UP	TAPT1-AS1
GSE116256_AMLscRNA_cluster_8_UP	HADHA
GSE116256_AMLscRNA_cluster_8_UP	SSR4
GSE116256_AMLscRNA_cluster_8_UP	CSTA
GSE116256_AMLscRNA_cluster_8_UP	EIF2S3
GSE116256_AMLscRNA_cluster_8_UP	HSP90B1
GSE116256_AMLscRNA_cluster_8_UP	UQCRH
GSE116256_AMLscRNA_cluster_8_UP	SLC25A6
GSE116256_AMLscRNA_cluster_8_UP	CANX
GSE116256_AMLscRNA_cluster_8_UP	LOC107984974
GSE116256_AMLscRNA_cluster_8_UP	SPN
GSE116256_AMLscRNA_cluster_8_UP	EIF3H
GSE116256_AMLscRNA_cluster_8_UP	HCST
GSE116256_AMLscRNA_cluster_8_UP	MATR3
GSE116256_AMLscRNA_cluster_8_UP	EIF3F
GSE116256_AMLscRNA_cluster_9_UP	ELANE
GSE116256_AMLscRNA_cluster_9_UP	PRTN3
GSE116256_AMLscRNA_cluster_9_UP	AZU1
GSE116256_AMLscRNA_cluster_9_UP	CST7
GSE116256_AMLscRNA_cluster_9_UP	CTSG
GSE116256_AMLscRNA_cluster_9_UP	GYPC
GSE116256_AMLscRNA_cluster_9_UP	DEFB1
GSE116256_AMLscRNA_cluster_9_UP	RNASE3
GSE116256_AMLscRNA_cluster_9_UP	SRGN
GSE116256_AMLscRNA_cluster_9_UP	RGCC
GSE116256_AMLscRNA_cluster_9_UP	SERPINB1
GSE116256_AMLscRNA_cluster_9_UP	RNASE2
GSE116256_AMLscRNA_cluster_9_UP	SERPINB10
GSE116256_AMLscRNA_cluster_9_UP	RNASEH2C
GSE116256_AMLscRNA_cluster_9_UP	CAT
GSE116256_AMLscRNA_cluster_9_UP	CFD
GSE116256_AMLscRNA_cluster_9_UP	PRSS57
GSE116256_AMLscRNA_cluster_9_UP	CLEC11A
GSE116256_AMLscRNA_cluster_9_UP	LOC100506844
GSE116256_AMLscRNA_cluster_9_UP	CSTA
GSE116256_AMLscRNA_cluster_9_UP	NUCB2
GSE116256_AMLscRNA_cluster_9_UP	LRRC75A-AS1
GSE116256_AMLscRNA_cluster_9_UP	LINC01268
GSE116256_AMLscRNA_cluster_9_UP	MYB
GSE116256_AMLscRNA_cluster_9_UP	CSF3R
GSE116256_AMLscRNA_cluster_9_UP	ERLIN1
GSE116256_AMLscRNA_cluster_9_UP	ANPEP
GSE116256_AMLscRNA_cluster_9_UP	NDUFB9
GSE116256_AMLscRNA_cluster_9_UP	TKT
GSE116256_AMLscRNA_cluster_9_UP	DMXL2
GSE116256_AMLscRNA_cluster_9_UP	EAF2
GSE116256_AMLscRNA_cluster_9_UP	HLA-A
GSE116256_AMLscRNA_cluster_9_UP	CITED2
GSE116256_AMLscRNA_cluster_9_UP	FAM46A
GSE116256_AMLscRNA_cluster_9_UP	MGST1
GSE116256_AMLscRNA_cluster_9_UP	MYC
GSE116256_AMLscRNA_cluster_9_UP	PLAC8
GSE116256_AMLscRNA_cluster_9_UP	LYZ
GSE116256_AMLscRNA_cluster_9_UP	LYST
GSE116256_AMLscRNA_cluster_9_UP	P4HB
GSE116256_AMLscRNA_cluster_9_UP	MNDA
GSE116256_AMLscRNA_cluster_9_UP	IGLL1
GSE116256_AMLscRNA_cluster_9_UP	GAS5
GSE116256_AMLscRNA_cluster_9_UP	CLEC12A
GSE116256_AMLscRNA_cluster_9_UP	LRPAP1
GSE116256_AMLscRNA_cluster_9_UP	SUCNR1
GSE116256_AMLscRNA_cluster_9_UP	PGD
GSE116256_AMLscRNA_cluster_9_UP	RAB27A
GSE116256_AMLscRNA_cluster_9_UP	BAZ1A
GSE116256_AMLscRNA_cluster_9_UP	CD38
GSE116256_AMLscRNA_cluster_9_UP	CCL5
GSE116256_AMLscRNA_cluster_9_UP	CKS2
GSE116256_AMLscRNA_cluster_9_UP	APLP2
GSE116256_AMLscRNA_cluster_9_UP	ACTN1
GSE116256_AMLscRNA_cluster_9_UP	VAMP8
GSE116256_AMLscRNA_cluster_9_UP	CALR
GSE116256_AMLscRNA_cluster_9_UP	RNA5-8S
GSE116256_AMLscRNA_cluster_9_UP	SSR4
GSE116256_AMLscRNA_cluster_9_UP	MSRB1
GSE116256_AMLscRNA_cluster_9_UP	RPS18P9
GSE116256_AMLscRNA_cluster_9_UP	TARP
GSE116256_AMLscRNA_cluster_9_UP	NCOA4
GSE116256_AMLscRNA_cluster_9_UP	GPI
GSE116256_AMLscRNA_cluster_9_UP	RPL22L1
GSE116256_AMLscRNA_cluster_9_UP	ANKRD28
GSE116256_AMLscRNA_cluster_9_UP	BSG
GSE116256_AMLscRNA_cluster_9_UP	GGA1
GSE116256_AMLscRNA_cluster_9_UP	CTSD
GSE116256_AMLscRNA_cluster_9_UP	APMAP
GSE116256_AMLscRNA_cluster_9_UP	C12orf57
GSE116256_AMLscRNA_cluster_9_UP	PLEK
GSE116256_AMLscRNA_cluster_9_UP	CPD
GSE116256_AMLscRNA_cluster_9_UP	SNHG8
GSE116256_AMLscRNA_cluster_9_UP	LGALS3BP
GSE116256_AMLscRNA_cluster_9_UP	CDCA7L
GSE116256_AMLscRNA_cluster_9_UP	TAPT1-AS1
GSE116256_AMLscRNA_cluster_9_UP	PXK
GSE116256_AMLscRNA_cluster_9_UP	EBPL
GSE116256_AMLscRNA_cluster_9_UP	XBP1
GSE116256_AMLscRNA_cluster_9_UP	MAN1A1
GSE116256_AMLscRNA_cluster_9_UP	RPS26
GSE116256_AMLscRNA_cluster_9_UP	RSL1D1
GSE116256_AMLscRNA_cluster_9_UP	GRN
GSE116256_AMLscRNA_cluster_9_UP	CREG1
GSE116256_AMLscRNA_cluster_9_UP	COMT
GSE116256_AMLscRNA_cluster_9_UP	TSPO
GSE116256_AMLscRNA_cluster_10_UP	UBE2C
GSE116256_AMLscRNA_cluster_10_UP	ASPM
GSE116256_AMLscRNA_cluster_10_UP	HMMR
GSE116256_AMLscRNA_cluster_10_UP	CENPE
GSE116256_AMLscRNA_cluster_10_UP	TOP2A
GSE116256_AMLscRNA_cluster_10_UP	MKI67
GSE116256_AMLscRNA_cluster_10_UP	DLGAP5
GSE116256_AMLscRNA_cluster_10_UP	CENPF
GSE116256_AMLscRNA_cluster_10_UP	CCNB1
GSE116256_AMLscRNA_cluster_10_UP	TPX2
GSE116256_AMLscRNA_cluster_10_UP	GTSE1
GSE116256_AMLscRNA_cluster_10_UP	CCNB2
GSE116256_AMLscRNA_cluster_10_UP	CDK1
GSE116256_AMLscRNA_cluster_10_UP	NUSAP1
GSE116256_AMLscRNA_cluster_10_UP	BUB1
GSE116256_AMLscRNA_cluster_10_UP	DEPDC1
GSE116256_AMLscRNA_cluster_10_UP	CDC20
GSE116256_AMLscRNA_cluster_10_UP	PLK1
GSE116256_AMLscRNA_cluster_10_UP	BIRC5
GSE116256_AMLscRNA_cluster_10_UP	KIF2C
GSE116256_AMLscRNA_cluster_10_UP	HJURP
GSE116256_AMLscRNA_cluster_10_UP	CCNA2
GSE116256_AMLscRNA_cluster_10_UP	KIF14
GSE116256_AMLscRNA_cluster_10_UP	KIF20A
GSE116256_AMLscRNA_cluster_10_UP	AURKB
GSE116256_AMLscRNA_cluster_10_UP	TROAP
GSE116256_AMLscRNA_cluster_10_UP	AURKA
GSE116256_AMLscRNA_cluster_10_UP	NCAPG
GSE116256_AMLscRNA_cluster_10_UP	NUF2
GSE116256_AMLscRNA_cluster_10_UP	ANLN
GSE116256_AMLscRNA_cluster_10_UP	PTTG1
GSE116256_AMLscRNA_cluster_10_UP	IQGAP3
GSE116256_AMLscRNA_cluster_10_UP	PRC1
GSE116256_AMLscRNA_cluster_10_UP	HIST1H1B
GSE116256_AMLscRNA_cluster_10_UP	KIF23
GSE116256_AMLscRNA_cluster_10_UP	HMGB2
GSE116256_AMLscRNA_cluster_10_UP	CKS2
GSE116256_AMLscRNA_cluster_10_UP	CDCA2
GSE116256_AMLscRNA_cluster_10_UP	KNL1
GSE116256_AMLscRNA_cluster_10_UP	CDCA3
GSE116256_AMLscRNA_cluster_10_UP	CKAP2L
GSE116256_AMLscRNA_cluster_10_UP	NDC80
GSE116256_AMLscRNA_cluster_10_UP	KIF11
GSE116256_AMLscRNA_cluster_10_UP	SGO1
GSE116256_AMLscRNA_cluster_10_UP	CDCA8
GSE116256_AMLscRNA_cluster_10_UP	SGO2
GSE116256_AMLscRNA_cluster_10_UP	PRR11
GSE116256_AMLscRNA_cluster_10_UP	TTK
GSE116256_AMLscRNA_cluster_10_UP	TUBB4B
GSE116256_AMLscRNA_cluster_10_UP	CKS1B
GSE116256_AMLscRNA_cluster_10_UP	CEP55
GSE116256_AMLscRNA_cluster_10_UP	CDKN3
GSE116256_AMLscRNA_cluster_10_UP	KIF4A
GSE116256_AMLscRNA_cluster_10_UP	ARHGAP11A
GSE116256_AMLscRNA_cluster_10_UP	HIST1H2AJ
GSE116256_AMLscRNA_cluster_10_UP	CKAP2
GSE116256_AMLscRNA_cluster_10_UP	KIF20B
GSE116256_AMLscRNA_cluster_10_UP	CCNF
GSE116256_AMLscRNA_cluster_10_UP	BUB1B
GSE116256_AMLscRNA_cluster_10_UP	KIF15
GSE116256_AMLscRNA_cluster_10_UP	HIST1H1D
GSE116256_AMLscRNA_cluster_10_UP	SPDL1
GSE116256_AMLscRNA_cluster_10_UP	CIT
GSE116256_AMLscRNA_cluster_10_UP	TUBB
GSE116256_AMLscRNA_cluster_10_UP	STMN1
GSE116256_AMLscRNA_cluster_10_UP	ARL6IP1
GSE116256_AMLscRNA_cluster_10_UP	KPNA2
GSE116256_AMLscRNA_cluster_10_UP	HIST1H4C
GSE116256_AMLscRNA_cluster_10_UP	NCAPH
GSE116256_AMLscRNA_cluster_10_UP	TUBA1C
GSE116256_AMLscRNA_cluster_10_UP	HMGB1
GSE116256_AMLscRNA_cluster_10_UP	KIF18A
GSE116256_AMLscRNA_cluster_10_UP	HMGN2
GSE116256_AMLscRNA_cluster_10_UP	HMGB3
GSE116256_AMLscRNA_cluster_10_UP	CKAP5
GSE116256_AMLscRNA_cluster_10_UP	INCENP
GSE116256_AMLscRNA_cluster_10_UP	SMC4
GSE116256_AMLscRNA_cluster_10_UP	SPAG5
GSE116256_AMLscRNA_cluster_10_UP	TUBA1B
GSE116256_AMLscRNA_cluster_10_UP	NCAPD2
GSE116256_AMLscRNA_cluster_10_UP	RACGAP1
GSE116256_AMLscRNA_cluster_10_UP	ECT2
GSE116256_AMLscRNA_cluster_10_UP	TMPO
GSE116256_AMLscRNA_cluster_10_UP	KIFC1
GSE116256_AMLscRNA_cluster_10_UP	H2AFX
GSE116256_AMLscRNA_cluster_10_UP	KIAA1524
GSE116256_AMLscRNA_cluster_10_UP	SKA3
GSE116256_AMLscRNA_cluster_10_UP	PCLAF
GSE116256_AMLscRNA_cluster_10_UP	H2AFZ
GSE116256_AMLscRNA_cluster_10_UP	FAM166A
GSE116256_AMLscRNA_cluster_10_UP	HIST1H1C
GSE116256_AMLscRNA_cluster_10_UP	SPC25
GSE116256_AMLscRNA_cluster_10_UP	MXD3
GSE116256_AMLscRNA_cluster_10_UP	NEIL3
GSE116256_AMLscRNA_cluster_10_UP	JPT1
GSE116256_AMLscRNA_cluster_10_UP	NUCKS1
GSE116256_AMLscRNA_cluster_10_UP	HIST1H2AM
GSE116256_AMLscRNA_cluster_10_UP	TACC3
GSE116256_AMLscRNA_cluster_10_UP	ANP32E
GSE116256_AMLscRNA_cluster_10_UP	MAD2L1
GSE116256_AMLscRNA_cluster_10_UP	C1QTNF4
GSE116256_AMLscRNA_cluster_10_UP	DTYMK
GSE116256_AMLscRNA_cluster_10_UP	RAD21
GSE116256_AMLscRNA_cluster_10_UP	SHCBP1
GSE116256_AMLscRNA_cluster_10_UP	ESCO2
GSE116256_AMLscRNA_cluster_10_UP	LMNB1
GSE116256_AMLscRNA_cluster_10_UP	LBR
GSE116256_AMLscRNA_cluster_10_UP	HIST1H1E
GSE116256_AMLscRNA_cluster_10_UP	GEN1
GSE116256_AMLscRNA_cluster_10_UP	BUB3
GSE116256_AMLscRNA_cluster_10_UP	CENPW
GSE116256_AMLscRNA_cluster_10_UP	CENPN
GSE116256_AMLscRNA_cluster_10_UP	CCNG2
GSE116256_AMLscRNA_cluster_10_UP	HP1BP3
GSE116256_AMLscRNA_cluster_10_UP	C21orf58
GSE116256_AMLscRNA_cluster_10_UP	EZH2
GSE116256_AMLscRNA_cluster_10_UP	CEP152
GSE116256_AMLscRNA_cluster_10_UP	NUCB2
GSE116256_AMLscRNA_cluster_10_UP	POLQ
GSE116256_AMLscRNA_cluster_10_UP	HNRNPA1
GSE116256_AMLscRNA_cluster_10_UP	FANCD2
GSE116256_AMLscRNA_cluster_10_UP	CEP70
GSE116256_AMLscRNA_cluster_10_UP	DBF4
GSE116256_AMLscRNA_cluster_10_UP	CDCA5
GSE116256_AMLscRNA_cluster_10_UP	CALM3
GSE116256_AMLscRNA_cluster_10_UP	MIS18BP1
GSE116256_AMLscRNA_cluster_10_UP	ORC6
GSE116256_AMLscRNA_cluster_10_UP	RAD51AP1
GSE116256_AMLscRNA_cluster_10_UP	UBE2T
GSE116256_AMLscRNA_cluster_10_UP	DCP2
GSE116256_AMLscRNA_cluster_10_UP	BRD8
GSE116256_AMLscRNA_cluster_10_UP	ACY3
GSE116256_AMLscRNA_cluster_10_UP	FBXO5
GSE116256_AMLscRNA_cluster_10_UP	KIF22
GSE116256_AMLscRNA_cluster_10_UP	SMC2
GSE116256_AMLscRNA_cluster_10_UP	RBMX
GSE116256_AMLscRNA_cluster_10_UP	CENPU
GSE116256_AMLscRNA_cluster_10_UP	RHNO1
GSE116256_AMLscRNA_cluster_10_UP	APOC2
GSE116256_AMLscRNA_cluster_10_UP	SCLT1
GSE116256_AMLscRNA_cluster_10_UP	CLECL1
GSE116256_AMLscRNA_cluster_10_UP	TTF2
GSE116256_AMLscRNA_cluster_10_UP	NREP
GSE116256_AMLscRNA_cluster_10_UP	LOC100506844
GSE116256_AMLscRNA_cluster_10_UP	SFPQ
GSE116256_AMLscRNA_cluster_10_UP	HNRNPA2B1
GSE116256_AMLscRNA_cluster_10_UP	RHEB
GSE116256_AMLscRNA_cluster_10_UP	CCDC18
GSE116256_AMLscRNA_cluster_10_UP	UBE2S
GSE116256_AMLscRNA_cluster_10_UP	GGH
GSE116256_AMLscRNA_cluster_10_UP	HIST2H2AC
GSE116256_AMLscRNA_cluster_10_UP	CXorf21
GSE116256_AMLscRNA_cluster_10_UP	CALM2
GSE116256_AMLscRNA_cluster_10_UP	LGALS1
GSE116256_AMLscRNA_cluster_10_UP	SKA2
GSE116256_AMLscRNA_cluster_10_UP	RAN
GSE116256_AMLscRNA_cluster_10_UP	BRCA2
GSE116256_AMLscRNA_cluster_10_UP	TRMT5
GSE116256_AMLscRNA_cluster_10_UP	KMT5A
GSE116256_AMLscRNA_cluster_10_UP	H2AFV
GSE116256_AMLscRNA_cluster_10_UP	IGFBP7
GSE116256_AMLscRNA_cluster_10_UP	HDGF
GSE116256_AMLscRNA_cluster_10_UP	NUP214
GSE116256_AMLscRNA_cluster_10_UP	FAM111A
GSE116256_AMLscRNA_cluster_10_UP	TEX30
GSE116256_AMLscRNA_cluster_10_UP	ATAD5
GSE116256_AMLscRNA_cluster_10_UP	CENPK
GSE116256_AMLscRNA_cluster_10_UP	SPINK2
GSE116256_AMLscRNA_cluster_10_UP	CENPJ
GSE116256_AMLscRNA_cluster_10_UP	MZT2B
GSE116256_AMLscRNA_cluster_10_UP	SOX4
GSE116256_AMLscRNA_cluster_10_UP	CBX5
GSE116256_AMLscRNA_cluster_10_UP	HAUS4
GSE116256_AMLscRNA_cluster_10_UP	C1orf228
GSE116256_AMLscRNA_cluster_10_UP	CNTRL
GSE116256_AMLscRNA_cluster_10_UP	LSM5
GSE116256_AMLscRNA_cluster_10_UP	KDM1A
GSE116256_AMLscRNA_cluster_10_UP	CDKN2C
GSE116256_AMLscRNA_cluster_10_UP	CLEC11A
GSE116256_AMLscRNA_cluster_10_UP	HSD17B11
GSE116256_AMLscRNA_cluster_10_UP	RNASEH2B
GSE116256_AMLscRNA_cluster_10_UP	LSM4
GSE116256_AMLscRNA_cluster_10_UP	MPHOSPH9
GSE116256_AMLscRNA_cluster_10_UP	BRCA1
GSE116256_AMLscRNA_cluster_10_UP	YEATS4
GSE116256_AMLscRNA_cluster_10_UP	HMGN1
GSE116256_AMLscRNA_cluster_10_UP	CXCR4
GSE116256_AMLscRNA_cluster_10_UP	ANP32B
GSE116256_AMLscRNA_cluster_10_UP	PSIP1
GSE116256_AMLscRNA_cluster_10_UP	CAPG
GSE116256_AMLscRNA_cluster_10_UP	CCDC14
GSE116256_AMLscRNA_cluster_10_UP	SATB1
GSE116256_AMLscRNA_cluster_10_UP	ACTL6A
GSE116256_AMLscRNA_cluster_10_UP	HNRNPUL2
GSE116256_AMLscRNA_cluster_10_UP	RNASE6
GSE116256_AMLscRNA_cluster_10_UP	TUBA1A
GSE116256_AMLscRNA_cluster_10_UP	SUN2
GSE116256_AMLscRNA_cluster_10_UP	CTSG
GSE116256_AMLscRNA_cluster_10_UP	H2AFY
GSE116256_AMLscRNA_cluster_10_UP	PRIM1
GSE116256_AMLscRNA_cluster_10_UP	UXT
GSE116256_AMLscRNA_cluster_10_UP	HNRNPA1P10
GSE116256_AMLscRNA_cluster_10_UP	CD59
GSE116256_AMLscRNA_cluster_10_UP	PLIN3
GSE116256_AMLscRNA_cluster_10_UP	CEP350
GSE116256_AMLscRNA_cluster_10_UP	DCK
GSE116256_AMLscRNA_cluster_10_UP	KCNJ3
GSE116256_AMLscRNA_cluster_10_UP	PNRC2
GSE116256_AMLscRNA_cluster_10_UP	VAMP8
GSE116256_AMLscRNA_cluster_10_UP	NKX2-1
GSE116256_AMLscRNA_cluster_10_UP	USP1
GSE116256_AMLscRNA_cluster_10_UP	DCAF7
GSE116256_AMLscRNA_cluster_10_UP	COX8A
GSE116256_AMLscRNA_cluster_10_UP	CALR
GSE116256_AMLscRNA_cluster_10_UP	RNASE2
GSE116256_AMLscRNA_cluster_10_UP	HNRNPA3
GSE116256_AMLscRNA_cluster_10_UP	PLD4
GSE116256_AMLscRNA_cluster_10_UP	PPP2R5C
GSE116256_AMLscRNA_cluster_10_UP	ASF1A
GSE116256_AMLscRNA_cluster_10_UP	ILF2
GSE116256_AMLscRNA_cluster_10_UP	PALLD
GSE116256_AMLscRNA_cluster_10_UP	TOP1
GSE116256_AMLscRNA_cluster_10_UP	TARDBP
GSE116256_AMLscRNA_cluster_10_UP	MORF4L2
GSE116256_AMLscRNA_cluster_10_UP	GSTP1
GSE116256_AMLscRNA_cluster_10_UP	NONO
GSE116256_AMLscRNA_cluster_10_UP	IDH2
GSE116256_AMLscRNA_cluster_10_UP	GAPT
GSE116256_AMLscRNA_cluster_10_UP	WHAMMP2
GSE116256_AMLscRNA_cluster_10_UP	RUNX2
GSE116256_AMLscRNA_cluster_10_UP	LINC00987
GSE116256_AMLscRNA_cluster_10_UP	CD164
GSE116256_AMLscRNA_cluster_10_UP	TPRKB
GSE116256_AMLscRNA_cluster_10_UP	DEK
GSE116256_AMLscRNA_cluster_10_UP	FAM46A
GSE116256_AMLscRNA_cluster_10_UP	LIME1
GSE116256_AMLscRNA_cluster_10_UP	PCM1
GSE116256_AMLscRNA_cluster_10_UP	DCTN3
GSE116256_AMLscRNA_cluster_10_UP	CCAR1
GSE116256_AMLscRNA_cluster_10_UP	TBL1XR1
GSE116256_AMLscRNA_cluster_10_UP	CEP57
GSE116256_AMLscRNA_cluster_10_UP	LAT2
GSE116256_AMLscRNA_cluster_10_UP	UBTF
GSE116256_AMLscRNA_cluster_10_UP	TARP
GSE116256_AMLscRNA_cluster_10_UP	HNRNPH3
GSE116256_AMLscRNA_cluster_10_UP	FUS
GSE116256_AMLscRNA_cluster_10_UP	SLC38A1
GSE116256_AMLscRNA_cluster_10_UP	PAN3
GSE116256_AMLscRNA_cluster_10_UP	EWSR1
GSE116256_AMLscRNA_cluster_10_UP	PSMD7
GSE116256_AMLscRNA_cluster_10_UP	HNRNPH1
GSE116256_AMLscRNA_cluster_10_UP	HNRNPA0
GSE116256_AMLscRNA_cluster_10_UP	SRSF10
GSE116256_AMLscRNA_cluster_10_UP	CD96
GSE116256_AMLscRNA_cluster_10_UP	DAD1
GSE116256_AMLscRNA_cluster_10_UP	METTL7A
GSE116256_AMLscRNA_cluster_10_UP	XPO1
GSE116256_AMLscRNA_cluster_10_UP	ERP29
GSE116256_AMLscRNA_cluster_10_UP	MRPL51
GSE116256_AMLscRNA_cluster_10_UP	METAP2
GSE116256_AMLscRNA_cluster_10_UP	MRPL33
GSE116256_AMLscRNA_cluster_10_UP	SRP9
